order_id,first_name,last_name,email,age,city,product,category,quantity,unit_price,total_amount,payment_method,status,order_date,_source_file,_source_type,_row_hash
ORD0939,Ali,Khelifi,ali.khelifi3@email.com,57,Sidi Bel Abbes,RAM 16GB,Networking,7,33010.75,231075.25,BaridiMob,returned,2025-01-15,ecommerce_orders.csv,CSV,b2dc914e101843eedcd273e3a43dbf63a5dc928df5f63f27dcd14bbd2a25e620
ORD0448,Ali,Mansouri,ali.mansouri407@email.com,53,Mostaganem,Monitor,Storage,9,117676.37,1059087.33,Dahabia,pending,2025-06-18,ecommerce_orders.csv,CSV,689117919744f639c8c85a62e599a13d28b3e677b3eb40e6f39001dae18e2382
ORD0693,Nour,Khelifi,nour.khelifi241@email.com,28,Biskra,Keyboard,Networking,2,136603.16,273206.32,Cash,shipped,2025-02-11,ecommerce_orders.csv,CSV,7719de1ebcbecbd63c9766a8a0d5c656511e5de637c60b193e7fad60edfad0d6
ORD0653,Mohamed,Belkacem,mohamed.belkacem116@email.com,57,Sidi Bel Abbes,Webcam,Electronics,3,101862.25,305586.75,Cash,shipped,2025-01-13,ecommerce_orders.csv,CSV,e0ba8e0b0f4a803fba5caf790d1929953056ba8fd69f982c6ebe66334b4f2913
ORD0969,Amina,Zidane,amina.zidane404@email.com,43,Biskra,SSD,Accessories,2,21956.59,43913.18,Dahabia,pending,2025-08-21,ecommerce_orders.csv,CSV,5bba6b06e008f22e50e79d9a491949e84754e580ff741c80d239fdc4eea56bc9
ORD0278,Sara,Hamidi,sara.hamidi888@email.com,49,Biskra,Tablet,Accessories,4,22363.39,89453.56,BaridiMob,pending,2025-11-13,ecommerce_orders.csv,CSV,ce18451e0de881eabf991a2ad3bb3d22e7a9d8a34b25d1d64be39992c51ed49a
ORD0759,Ali,Saidi,ali.saidi694@email.com,32,Unknown,Tablet,Networking,1,121118.92,121118.92,BaridiMob,cancelled,2025-02-20,ecommerce_orders.csv,CSV,f9400dee2256b8ed83399e93282a33d34391c44bc086ed16f49472d2efb53ead
ORD0138,Bilal,Mansouri,bilal.mansouri311@email.com,20,Mostaganem,Keyboard,Networking,1,53115.36,53115.36,Cash,shipped,2025-08-15,ecommerce_orders.csv,CSV,18fca45ff0ac7f78a74e9059e5afffd10ed45e661e18b062bc17316c3714dcbf
ORD0502,Khaled,Meziane,khaled.meziane498@email.com,62,Annaba,Smartphone,Electronics,10,96441.87,964418.7,Dahabia,cancelled,2025-09-20,ecommerce_orders.csv,CSV,fb30bf6f138c2e5957513f79b688b3c5475df45b2950737603761b1bf29c0803
ORD0405,Lina,Ferhat,lina.ferhat603@email.com,61,Bejaia,USB Cable,Networking,4,116533.94,466135.76,CIB,shipped,2025-08-06,ecommerce_orders.csv,CSV,ba489dcb289a66f86b16f7eed38a6d0d3f047324514e32602025c10440022412
ORD0524,Mohamed,Khelifi,mohamed.khelifi758@email.com,64,Bejaia,Monitor,Accessories,9,78728.25,708554.25,BaridiMob,returned,2025-08-20,ecommerce_orders.csv,CSV,3a5a3f414088109d6feea3e98c1c62ffc376be68835cb7bf9a83ddc2495c9f56
ORD0781,Omar,Meziane,omar.meziane381@email.com,21,Setif,Mouse,Peripherals,5,73145.87,365729.35,CIB,pending,2025-10-14,ecommerce_orders.csv,CSV,611f18a4ce0f33794c4982a4faf3f896cf95eb945e2d3a190706100669ca120c
ORD0978,Lina,Mebarki,lina.mebarki272@email.com,42,Mostaganem,Smartwatch,Electronics,1,129326.24,129326.24,CIB,pending,2025-06-05,ecommerce_orders.csv,CSV,183e8b4c72abce361e0abd985777358c26f88a326020e2ea2a9d43a6edcfd52d
ORD0581,Djamila,Larbi,djamila.larbi458@email.com,23,Annaba,Monitor,Peripherals,5,85756.32,428781.6,BaridiMob,cancelled,2025-12-12,ecommerce_orders.csv,CSV,3167b7f07210f8a5ccf07f9359541946b9cab7e205b0e4ad3aad5547295c75a5
ORD0238,Omar,Khelifi,omar.khelifi197@email.com,47,Djelfa,Printer,Peripherals,6,40465.05,242790.3,Dahabia,completed,2025-06-13,ecommerce_orders.csv,CSV,934c55f4083bc71b4470bf050d503f329408eb9d141e439481c44cee88586447
ORD0989,Amine,Cherif,amine.cherif314@email.com,65,Sidi Bel Abbes,Monitor,Storage,3,41138.23,123414.69,Cash,returned,2025-07-05,ecommerce_orders.csv,CSV,35d72102593c34a895bb44f9e24e9aa5b70c0f6627f64fb14e5ad60ba3d65db9
ORD0216,Samira,Saidi,samira.saidi718@email.com,29,Alger,Printer,Electronics,2,147927.52,295855.04,Dahabia,completed,2025-05-14,ecommerce_orders.csv,CSV,e8077c0d81ec3bd6a77c84ab8455abfe45310c664bdc4d5572b7060eeb467239
ORD0895,Ahmed,Mansouri,ahmed.mansouri369@email.com,23,Tiaret,Laptop,Peripherals,,35417.02,283336.16,Dahabia,cancelled,2025-12-20,ecommerce_orders.csv,CSV,f6496c9bf9011aa927affcf304c0ef3c1c444bd01b2bc664766f3048235fcf76
ORD0245,Meriem,Khelifi,meriem.khelifi365@email.com,33,Bejaia,Headphones,Storage,3,102114.38,306343.14,Dahabia,completed,2025-10-10,ecommerce_orders.csv,CSV,c06a3300790d86674648d9f5e2307712ddfa17b1be262a400d852c0a33d08a7b
ORD0553,Youssef,Hamidi,youssef.hamidi483@email.com,57,Constantine,Smartphone,Peripherals,6,79294.38,475766.28,Credit Card,pending,2025-12-07,ecommerce_orders.csv,CSV,8ec4da25dcf9cac1e122ae445ef649dc6078bd901832b6fbb71cb6e99bb0766b
ORD0838,Mohamed,Hamidi,mohamed.hamidi310@email.com,-10,Sidi Bel Abbes,Router,Peripherals,4,105993.57,423974.28,CIB,returned,2025-05-01,ecommerce_orders.csv,CSV,ccdd13d474a56a085a828c130e22c0c6f96c518c2796b5c1fff1fd4da311bd61
ORD0864,Lina,Saidi,lina.saidi178@email.com,35,Oran,Headphones,Peripherals,1,58683.41,58683.41,Dahabia,pending,2025-02-22,ecommerce_orders.csv,CSV,283d0a49adb55545ba9a44795ba3c32a4f212bf0ebe6c9ad0b6a559d9c905e53
ORD0668,Hana,Saidi,hana.saidi798@email.com,30,Tlemcen,Headphones,Peripherals,3,15811.47,47434.41,CIB,returned,2025-04-27,ecommerce_orders.csv,CSV,7024dfdea1fb3977285c13df8073d50854deda1d91ffc4a9875d5d9ebcd6ad43
ORD0622,Ali,Cherif,ali.cherif462@email.com,57,Batna,Monitor,Accessories,10,103905.2,1039052.0,Credit Card,pending,2025-12-16,ecommerce_orders.csv,CSV,2e9c91ecce797ccca30da842ca785d985245a3fb4c0507fe26389fce75d06924
ORD0079,Meriem,Boudiaf,meriem.boudiaf83@email.com,54,Djelfa,Laptop,Storage,6,90755.19,544531.14,Cash,completed,2025-04-22,ecommerce_orders.csv,CSV,4a2ff8b32efe64342dfe2c979350bdcbf9d9e747b5c38c81303129a5de3bb705
ORD0030,Bilal,Zidane,bilal.zidane557@email.com,26,Sidi Bel Abbes,Keyboard,Networking,,1669.55,15025.95,Credit Card,shipped,2025-11-04,ecommerce_orders.csv,CSV,da128700aa698c0d1921f3711f3e2e8ac4a48052dbebe495f8f1be19f31ba7a3
ORD0451,Youssef,Zidane,youssef.zidane149@email.com,56,Tlemcen,Smartwatch,Networking,7,13677.03,95739.21,BaridiMob,pending,2025-06-03,ecommerce_orders.csv,CSV,7bdf80c9f13969baa99e6a4beefc5d8901adae78ee4c92aa2099adac84f6fe29
ORD0290,Omar,Khelifi,omar.khelifi284@email.com,60,Biskra,Smartphone,Accessories,9,90349.36,813144.24,Credit Card,shipped,2025-12-01,ecommerce_orders.csv,CSV,7cc4960893ca71dd3bc6d0de4a63d8bfa2d55dc27de9041faed66fa3135b7d05
ORD0050,Hana,Khelifi,hana.khelifi279@email.com,63,Blida,Mouse,Networking,2,21186.92,42373.84,CIB,cancelled,2025-12-05,ecommerce_orders.csv,CSV,69cc2aab76eca5e240c81b39a5852915c8e692178c41b844be460be89adcac19
ORD0671,Amina,Belkacem,amina.belkacem312@email.com,31,Oran,USB Cable,Electronics,4,19742.81,78971.24,CIB,pending,2025-05-05,ecommerce_orders.csv,CSV,aeb483b82ba6e40a07a62fdd108cd6c52f8a8250d8080f6aa038e6e9465be0c5
ORD0799,Yasmine,Hamidi,yasmine.hamidi900@email.com,63,Batna,Monitor,Networking,9,143633.87,1292704.83,BaridiMob,shipped,2025-11-09,ecommerce_orders.csv,CSV,4ba46c0ace256b8b7549d4543031f738b52800a35105a91b4ea761fafe466f5c
ORD0987,Karim,Belkacem,karim.belkacem972@email.com,21,Setif,Webcam,Storage,6,66874.06,401244.36,Cash,shipped,2025-02-05,ecommerce_orders.csv,CSV,940de10c6e3932e12d548937ae2fd8b2bff26fe07149461f062688c10753a386
ORD0166,Bilal,Larbi,Unknown,58,Batna,Tablet,Storage,6,67345.88,404075.28,BaridiMob,returned,2025-07-09,ecommerce_orders.csv,CSV,00b6551a0986534e3ba6d686c01caf1a8a612c2042253b5e063fce96efde2635
ORD0931,Omar,Mansouri,omar.mansouri130@email.com,44,Constantine,Headphones,Networking,5,8403.26,42016.3,BaridiMob,pending,2025-11-20,ecommerce_orders.csv,CSV,a8a2aa304aabc42ca0a697bd916ed7c6c519933f96645fe669e5641f8939b02f
ORD0179,Amine,Bouzid,amine.bouzid176@email.com,20,Biskra,SSD,Networking,6,126458.24,758749.44,Credit Card,completed,2025-01-03,ecommerce_orders.csv,CSV,6cabac30334e5284ec23c23e835bcf06e97b539762498ecba1a107a4431c9c90
ORD0694,Ahmed,Cherif,ahmed.cherif334@email.com,48,Oran,Webcam,Storage,10,77456.59,774565.9,Dahabia,shipped,2025-01-23,ecommerce_orders.csv,CSV,afecfc8e285ab9e032b64e4a315447c32b21ad6545f3f55e5beaf9062d3d98b4
ORD0066,Meriem,Cherif,meriem.cherif777@email.com,43,Annaba,USB Cable,Storage,8,67502.1,540016.8,Cash,completed,2025-05-08,ecommerce_orders.csv,CSV,b320b8219a52452001f1234dfab933452f7816a174b90bfef87981aa50bf7dac
ORD0142,Amina,Saidi,amina.saidi382@email.com,39,Chlef,Keyboard,Storage,7,116282.49,813977.43,Credit Card,completed,2025-11-21,ecommerce_orders.csv,CSV,da457ab2c92e057f5c1be711794476b9d549fd02b3343147ed4917a469cec110
ORD0986,Omar,Meziane,omar.meziane251@email.com,65,Alger,Laptop,Networking,7,22882.73,160179.11,CIB,cancelled,2025-12-05,ecommerce_orders.csv,CSV,e2948612fb50cba11a07dd37c9fcc2e0fd9ef25d6983371ce3a7f97404f4fc3f
ORD0352,Sara,Mebarki,sara.mebarki370@email.com,61,Sidi Bel Abbes,Monitor,Peripherals,6,123614.19,741685.14,Credit Card,cancelled,2025-11-04,ecommerce_orders.csv,CSV,ddfa62222627aa8e44c974587153e33dc75c350625f0123d29a81bce47dc81e6
ORD0862,Khaled,Mansouri,khaled.mansouri686@email.com,38,Alger,Monitor,Electronics,3,108739.72,326219.16,Cash,cancelled,2025-09-04,ecommerce_orders.csv,CSV,2d0632bd8154375ab8f54800aa5cb9c4906b591789496331fe7bcdfce4beb6ae
ORD0441,Amina,Belkacem,amina.belkacem703@email.com,24,Blida,Smartwatch,Storage,10,88794.1,887941.0,CIB,cancelled,2025-07-05,ecommerce_orders.csv,CSV,6bbb11c58e29eaedcee0955cbca1320e7327b46fdae3f995df022a80a8c43411
ORD0347,Amina,Hamidi,amina.hamidi413@email.com,48,Constantine,SSD,Networking,7,6297.99,44085.93,BaridiMob,pending,2025-01-24,ecommerce_orders.csv,CSV,92db6af407d405c1fc37056d72382700490eb6c80736bc8a43318db551a7a18f
ORD0255,Khaled,Boudiaf,khaled.boudiaf817@email.com,60,Setif,Router,Electronics,7,101110.16,707771.12,CIB,shipped,2025-04-09,ecommerce_orders.csv,CSV,da50a44adb37fedc813f7eb630a4e09695dd0afe23f7b1ff20883aec10773b50
ORD0695,Amine,Benali,amine.benali325@email.com,31,Batna,SSD,Storage,6,86094.53,516567.18,Dahabia,completed,2025-12-22,ecommerce_orders.csv,CSV,1476e4d89dfd9da0e5762f33d31b4e0e0c2f50ccbb50bd3a25c702bd6b91569e
ORD0345,Fatima,Taleb,fatima.taleb154@email.com,24,Constantine,SSD,Networking,10,113877.42,1138774.2,Cash,completed,2025-10-25,ecommerce_orders.csv,CSV,832d8e5fc0630771af94aee1b8642786a2fd0640219cda3e1f17a932d0df7ac8
ORD0222,Khaled,Ferhat,khaled.ferhat885@email.com,56,Mostaganem,Laptop,Accessories,9,149025.77,1341231.93,CIB,returned,2025-06-19,ecommerce_orders.csv,CSV,83aa519a7fa336807103e09bfae1615cc822d2bf347e0a140b6d50edd9fbf594
ORD0236,Sara,Larbi,sara.larbi654@email.com,44,Biskra,Smartwatch,Networking,8,99063.01,792504.08,Cash,completed,2025-09-18,ecommerce_orders.csv,CSV,fa3f03b6307b5a043167dcda20d28fd71cd48e093ec740275871a07cac01c3d5
ORD0548,Yasmine,Ferhat,yasmine.ferhat6@email.com,-1,Djelfa,Smartwatch,Storage,4,32922.64,131690.56,Dahabia,cancelled,2025-07-15,ecommerce_orders.csv,CSV,ee2c47d5379680b5eb1122a1defbac4691becaadb904c37190fd23fb852927bc
ORD0500,Nour,Saidi,Unknown,36,Alger,RAM 16GB,Networking,7,28885.48,202198.36,Dahabia,returned,2025-03-20,ecommerce_orders.csv,CSV,5c31e309947bdbab7cd9af2b969cf02d0de98fcd53bd40e3689adcbcf4e97baf
ORD0596,Omar,Zidane,omar.zidane508@email.com,40,Mostaganem,Headphones,Storage,4,99269.76,397079.04,CIB,pending,2025-10-24,ecommerce_orders.csv,CSV,663b3f5465e87ceef1b6fbf5017255aedab8ebe266e119f78952cdd7549f1307
ORD0941,Rachid,Saidi,rachid.saidi10@email.com,49,Alger,Headphones,Storage,4,13169.2,52676.8,Credit Card,pending,2025-07-04,ecommerce_orders.csv,CSV,63141e70d5bfadb0219273e476e73d63042779ebe42879a981b2b96c20f1099f
ORD0250,Ali,Boudiaf,ali.boudiaf150@email.com,33,Alger,Tablet,Storage,5,63454.8,317274.0,Dahabia,completed,2025-06-09,ecommerce_orders.csv,CSV,a139b6aa1c2ed097c8eebdff156efa3ef354efb8462bfa594d25781b41caa704
ORD0382,Samira,Mansouri,samira.mansouri908@email.com,55,Mostaganem,Tablet,Electronics,3,104577.4,313732.2,Cash,pending,2025-02-14,ecommerce_orders.csv,CSV,264d31f8cd4d397fbc3f0848159d78122740c8dc67350bb33fae2be2c4c33a2a
ORD0072,Fatima,Zidane,fatima.zidane67@email.com,54,Batna,Webcam,Electronics,10,94602.13,946021.3,Cash,pending,2025-03-26,ecommerce_orders.csv,CSV,459529775d416a5e3150b305853c952fa95d3a710a6a49b228452e14e519477c
ORD0095,Fatima,Ferhat,fatima.ferhat649@email.com,21,Sidi Bel Abbes,Router,Electronics,8,25371.54,202972.32,BaridiMob,completed,2025-01-11,ecommerce_orders.csv,CSV,a212b58249ff55b965e950050fe357ad39efc617fd85df613be64426ce1574e9
ORD0034,Amine,Cherif,amine.cherif152@email.com,33,Batna,Tablet,Electronics,5,55015.4,275077.0,Cash,shipped,2025-04-22,ecommerce_orders.csv,CSV,4fc5ee2e34cb1d34fffc232b8f5066247e23ad58f781cf355fdda7bec475a427
ORD0260,Amine,Belkacem,amine.belkacem513@email.com,64,Constantine,Mouse,Electronics,8,16130.13,129041.04,Dahabia,completed,2025-02-27,ecommerce_orders.csv,CSV,ad3d6c7add29e4e4b941d7a6440d9e708d2bf188d059a95131848a7add9073ad
ORD0205,Sara,Benali,sara.benali306@email.com,50,Djelfa,SSD,Electronics,6,43041.97,258251.82,Credit Card,returned,2025-08-05,ecommerce_orders.csv,CSV,6bec70e714d20c1c36bdfaaa980a0530993e15f6447827c03c5de128220066d1
ORD0360,Mohamed,Mansouri,mohamed.mansouri144@email.com,20,Sidi Bel Abbes,Laptop,Storage,5,39284.23,196421.15,Dahabia,cancelled,2025-07-24,ecommerce_orders.csv,CSV,d1e367c42ec92653cb669e5a0916f92e065482039fcbfd329aaf0fa43855580b
ORD0602,Lina,Khelifi,lina.khelifi743@email.com,31,Setif,Keyboard,Accessories,1,4043.22,4043.22,Cash,completed,2025-10-22,ecommerce_orders.csv,CSV,f7169acb6ce9c4e31ba6734ae2a95328970e2d28249c912e380f4e7d8f78e36b
ORD0399,Khaled,Khelifi,khaled.khelifi215@email.com,62,Djelfa,USB Cable,Peripherals,6,138218.17,829309.02,CIB,pending,2025-09-18,ecommerce_orders.csv,CSV,41d2fcadfa2abe7aa8d5cf8fef66437af50ca8e5a75704c797166bd7bb01e20f
ORD0078,Djamila,Belkacem,djamila.belkacem845@email.com,52,Djelfa,Smartwatch,Peripherals,8,19090.87,152726.96,BaridiMob,cancelled,2025-05-17,ecommerce_orders.csv,CSV,3992fb74a2a5b62b75832121ef2cafd4faef9126fa91f89ced20c7b11364c696
ORD0085,Meriem,Meziane,meriem.meziane30@email.com,32,Biskra,SSD,Accessories,3,46957.15,140871.45,Cash,returned,2025-07-03,ecommerce_orders.csv,CSV,850dfd200dbef2f36679edc5be391aa7d40c58f73476bd82b3ce9c3dfbc0c4aa
ORD0320,Djamila,Khelifi,djamila.khelifi31@email.com,55,Chlef,Power Bank,Peripherals,1,121393.76,121393.76,Dahabia,returned,2025-06-25,ecommerce_orders.csv,CSV,67120a2b145ea0de4f5e74a19d13b0c911031bda4a1222421e7cfbea542ba342
ORD0083,Ali,Saidi,ali.saidi119@email.com,30,Mostaganem,Headphones,Networking,1,98820.23,98820.23,Credit Card,cancelled,2025-07-02,ecommerce_orders.csv,CSV,88b17fd0f77d1ed254c619324da7be22dda2863e0fc7b32d2fdf56d2d819e643
ORD0948,Omar,Belkacem,omar.belkacem524@email.com,63,Constantine,Monitor,Peripherals,2,129692.94,259385.88,CIB,cancelled,2025-04-16,ecommerce_orders.csv,CSV,d3b0415396b53a24abb6a7f2174a4d08d9a77d458afd563450147808fadf51a7
ORD0708,Mohamed,Zidane,mohamed.zidane599@email.com,46,Sidi Bel Abbes,Headphones,Accessories,7,33092.25,231645.75,Cash,pending,2025-04-09,ecommerce_orders.csv,CSV,f1db1d6cc3d8c00ba626720d97dddbd8a7a80060986dec5496f827fa58bcf440
ORD0539,Bilal,Mebarki,bilal.mebarki253@email.com,65,Batna,Headphones,Electronics,10,110432.1,1104321.0,Dahabia,shipped,2025-07-20,ecommerce_orders.csv,CSV,c1487c034f738e9c9d979b61f57ef6f7369eec91b84a98f09ecefb685ed0d293
ORD0544,Amine,Mebarki,amine.mebarki730@email.com,63,Chlef,Monitor,Storage,2,37887.3,75774.6,CIB,completed,2025-02-04,ecommerce_orders.csv,CSV,05b6047fd7a44b90e57b526a305eb708638e171673f820789b81d7cc25443afa
ORD0826,Ali,Belkacem,ali.belkacem179@email.com,19,Blida,Router,Networking,4,27191.94,108767.76,Cash,pending,2025-05-04,ecommerce_orders.csv,CSV,063144312ddf9eed1441859b7ab6df36a4656262e6f25ccebdfe982d7aa7f40c
ORD0429,Yasmine,Mebarki,yasmine.mebarki553@email.com,50,Tlemcen,RAM 16GB,Accessories,6,59178.5,355071.0,Credit Card,shipped,2025-03-15,ecommerce_orders.csv,CSV,151c2b0954fc49eaa208f2e4bab70c94cba0bba9fec3b08b5224d8a316c15b7a
ORD0310,Amine,Meziane,amine.meziane160@email.com,31,Alger,Tablet,Storage,8,47447.98,379583.84,Cash,returned,2025-06-25,ecommerce_orders.csv,CSV,3b2089302a9d6cbb4a4c786b61f6087d1ae71af42f5caa243e0cd92c10d2454d
ORD0006,Youssef,Zidane,youssef.zidane239@email.com,31,Tiaret,Smartphone,Storage,5,68284.84,341424.2,BaridiMob,pending,2025-06-12,ecommerce_orders.csv,CSV,ddda12a50924c157ee1a1e16118fb45554fa0ee2adf5a8ac7520b7c6349d12b6
ORD0789,Sara,Boudiaf,sara.boudiaf883@email.com,34,Chlef,Laptop,Peripherals,7,27485.95,192401.65,Cash,returned,2025-06-13,ecommerce_orders.csv,CSV,d3417abca2701c2af720a68a7cf3b45b50f872b98f6ab261346144c26cebd6cc
ORD0105,Rachid,Zidane,rachid.zidane824@email.com,61,Bejaia,Mouse,Electronics,7,2580.84,18065.88,Credit Card,completed,2025-08-12,ecommerce_orders.csv,CSV,d3e2525c246890573a1cc1cbdf3b54f66a0f0e7bc4cf02552b9f7c0124ee849b
ORD0098,Bilal,Mebarki,bilal.mebarki295@email.com,45,Biskra,Printer,Accessories,2,66538.6,133077.2,BaridiMob,returned,2025-05-21,ecommerce_orders.csv,CSV,7131e573a7f23bf07ebc6d7812efa158a4d1228e499c41d89ddbe9916a47c981
ORD0297,Sara,Hamidi,sara.hamidi683@email.com,40,Sidi Bel Abbes,RAM 16GB,Accessories,,2393.41,4786.82,CIB,completed,2025-03-16,ecommerce_orders.csv,CSV,8af9d7537d870afbf9ea9198abd824e42ae9684d0cde1e4ee53afd424bc8d958
ORD0409,Mohamed,Cherif,mohamed.cherif226@email.com,40,Constantine,Printer,Electronics,9,24325.89,-218933.01,Credit Card,returned,2025-07-03,ecommerce_orders.csv,CSV,08380a0525d805f6cf295d9baa1d8d1d07ee1df551a15ec1ce99b607742869b4
ORD0446,Ali,Khelifi,ali.khelifi6@email.com,31,Sidi Bel Abbes,USB Cable,Electronics,10,78619.82,786198.2,Credit Card,completed,2025-07-21,ecommerce_orders.csv,CSV,e7e0d5025334ccbdbeef5ab43594daf9ad253acf34bae7e215e666bec95f6d2d
ORD0904,Omar,Cherif,omar.cherif680@email.com,36,Djelfa,SSD,Accessories,2,59599.2,119198.4,Credit Card,cancelled,2025-06-05,ecommerce_orders.csv,CSV,84e5105464c31276043713ca5dd0536c9b69aeb37231c5552143e6f2cd71524d
ORD0282,Mohamed,Cherif,mohamed.cherif592@email.com,47,Constantine,SSD,Storage,6,134176.12,805056.72,Cash,completed,2025-02-21,ecommerce_orders.csv,CSV,0cbc723018647cf71d0dbc8d9cd00f5c2973d6fb2b8a4b87a4d94d159ca7ed2d
ORD0267,Amine,Meziane,amine.meziane357@email.com,61,Blida,Router,Storage,10,26292.86,262928.6,BaridiMob,returned,2025-10-03,ecommerce_orders.csv,CSV,e1e3d8b1a75b02203b5b3dab7797caf6928af8e5f9de62bfc304809f8568ffd0
ORD0740,Samira,Meziane,samira.meziane775@email.com,39,Batna,Power Bank,Peripherals,10,28360.2,283602.0,Dahabia,completed,2025-01-17,ecommerce_orders.csv,CSV,00906f4716b00e0065e0ef8454aee41958519de4c0624d47396912cc787e7c7e
ORD0887,Omar,Khelifi,omar.khelifi499@email.com,65,Constantine,Printer,Electronics,8,85280.27,682242.16,CIB,pending,2025-04-02,ecommerce_orders.csv,CSV,cba5d9e90c16f6cb2e1261e7fc23b95a6354110dc752da3a2d7bea5f5c8f061f
ORD0535,Ali,Bouzid,ali.bouzid798@email.com,54,Annaba,Smartphone,Accessories,3,4416.63,13249.89,Credit Card,returned,2025-05-20,ecommerce_orders.csv,CSV,82f5d42095ca1ebf68a76bda6105128367f514e9a006de059a235a0d000dd502
ORD0433,Sara,Mansouri,sara.mansouri332@email.com,29,Alger,USB Cable,Networking,5,125313.4,626567.0,BaridiMob,returned,2025-09-19,ecommerce_orders.csv,CSV,3bff044dffe07d47ca7cb6da9e334330fc915cea3a5844a05de56b35a67a43d3
ORD0912,Sara,Meziane,sara.meziane365@email.com,58,Tlemcen,Tablet,Electronics,2,147051.38,294102.76,BaridiMob,returned,2025-07-05,ecommerce_orders.csv,CSV,8ec12a2832974edc219fecb9562fecfea6e867d1cf4e3b031cec4617f2398b30
ORD0657,Hana,Saidi,hana.saidi360@email.com,28,Setif,Webcam,Networking,2,32746.43,65492.86,Dahabia,cancelled,2025-08-10,ecommerce_orders.csv,CSV,2aa0838462d6cd3807b88f8311984e5f138355d14a1c94be188fda486d07b63f
ORD0119,Samira,Meziane,samira.meziane813@email.com,47,Sidi Bel Abbes,Smartphone,Networking,4,64795.46,259181.84,CIB,cancelled,2025-06-27,ecommerce_orders.csv,CSV,23e8329524f28fe5805a92c0d7652411a78b04145eaaedb30fb95132ece8cf52
ORD0406,Youssef,Bouzid,youssef.bouzid986@email.com,26,Constantine,USB Cable,Networking,2,56891.13,113782.26,Dahabia,shipped,2025-09-09,ecommerce_orders.csv,CSV,48a7f43264b84f80ea2633bca6f3f660e60e25653f80f8ba7035eb9a1bed518e
ORD0251,Meriem,Larbi,meriem.larbi632@email.com,39,Unknown,Webcam,Electronics,3,46046.37,138139.11,Dahabia,shipped,2025-10-13,ecommerce_orders.csv,CSV,3398e93f65cf50d6d2b4b579cc410d79f5926165654c72c5b62a7b1e46a237e9
ORD0378,Omar,Meziane,omar.meziane799@email.com,21,Bejaia,Smartphone,Electronics,5,96828.35,484141.75,Dahabia,shipped,2025-05-15,ecommerce_orders.csv,CSV,1aecc616c124197e676af8df3997d97fa7a666e7396ac3a1de8945b62728f453
ORD0616,Nour,Belkacem,nour.belkacem665@email.com,55,Constantine,Laptop,Accessories,1,135747.02,135747.02,Cash,cancelled,2025-10-06,ecommerce_orders.csv,CSV,59be9d5da8d2299528f256d9dfedb503e6983487361d0c84e27c4fe53de3536b
ORD0010,Ali,Bouzid,ali.bouzid253@email.com,32,Sidi Bel Abbes,Printer,Networking,5,112178.56,560892.8,Dahabia,returned,2025-07-12,ecommerce_orders.csv,CSV,a83d19d8e1cd9b251b0c7273416973b85516c1225d419322c4da73e66dafdaeb
ORD0358,Yasmine,Mansouri,yasmine.mansouri609@email.com,-1,Djelfa,Keyboard,Peripherals,2,72519.89,145039.78,BaridiMob,shipped,2025-11-11,ecommerce_orders.csv,CSV,09bfa8968959adce3e02ff354ccca29eb17cd507e2c04478012011b5a1d90a35
ORD0197,Lina,Mansouri,lina.mansouri791@email.com,32,Tiaret,USB Cable,Peripherals,10,72884.93,728849.3,CIB,shipped,2025-09-10,ecommerce_orders.csv,CSV,f82807c48d003c081626543a5ab907298959582c708d6560769ac45ced303340
ORD0632,Djamila,Mebarki,djamila.mebarki175@email.com,48,Djelfa,Printer,Accessories,2,62048.57,124097.14,Credit Card,cancelled,2025-04-19,ecommerce_orders.csv,CSV,f317ede5c9893625c061c1ae95d8ccfee823354abc4e976a52c140d55b4c2829
ORD0082,Amina,Saidi,amina.saidi422@email.com,38,Sidi Bel Abbes,Webcam,Peripherals,7,122128.12,854896.84,Credit Card,completed,2025-08-03,ecommerce_orders.csv,CSV,b083bc1ec85da761092b2eee0f4e680e45e1da415ba835b22c3e48d099708a54
ORD0527,Lina,Zidane,lina.zidane111@email.com,56,Oran,Keyboard,Storage,4,146979.03,587916.12,Credit Card,completed,2025-06-16,ecommerce_orders.csv,CSV,c64a87df705c49273e7df77ea583baed090437f78217f0e5bd6146eaffe7b10f
ORD0831,Meriem,Ferhat,meriem.ferhat680@email.com,47,Djelfa,Smartphone,Accessories,9,58523.32,526709.88,Credit Card,shipped,2025-08-17,ecommerce_orders.csv,CSV,1b5fda17a758f9367d79033df80230e644df1a43fb696f79dc8546bc3171d9de
ORD0906,Fatima,Hamidi,fatima.hamidi869@email.com,63,Sidi Bel Abbes,SSD,Storage,4,74506.32,298025.28,Dahabia,completed,2025-06-05,ecommerce_orders.csv,CSV,eec8a2e878d69b03eca146ceaf88886d6f70884e07100cb2066c53cad0476633
ORD0240,Ahmed,Belkacem,ahmed.belkacem176@email.com,31,Alger,Webcam,Storage,6,85095.57,510573.42,Cash,returned,2025-01-08,ecommerce_orders.csv,CSV,b40891850e266d9291e3faefa972d7b20c3f6834c883c4ca9fcb3b32baa84994
ORD0324,Nour,Larbi,nour.larbi225@email.com,63,Oran,Printer,Storage,1,50094.23,50094.23,Credit Card,pending,2025-03-11,ecommerce_orders.csv,CSV,ec030a2aae5213fcb0300b0813492c9134746d12051546a5220ce4bf061450ec
